# Kitaev S=1 model - 1st order String Gas
# D=4 (TRG)
# phi/pi		Energy			Coarse-grain steps
0.000000000000000	-0.505618924201646	7
0.002500000000000	-0.505642398179959	7
0.005000000000000	-0.505712800984338	7
0.007500000000000	-0.505830081716725	7
0.010000000000000	-0.505994159391179	7
0.012500000000000	-0.506204908300188	7
0.015000000000000	-0.506462156743427	7
0.017500000000000	-0.506765691773819	7
0.020000000000000	-0.507115259263702	7
0.022500000000000	-0.507510562457565	7
0.025000000000000	-0.507951260782951	7
0.027500000000000	-0.508437026893711	7
0.030000000000000	-0.508967308816761	7
0.032500000000000	-0.509541692576175	7
0.035000000000000	-0.510159659187760	7
0.037500000000000	-0.510820648606483	7
0.040000000000000	-0.511524064928942	7
0.042500000000000	-0.512269279972929	7
0.045000000000000	-0.513055575197270	7
0.047500000000000	-0.513882273729765	7
0.050000000000000	-0.514748157651755	6
0.052500000000000	-0.515653529383287	6
0.055000000000000	-0.516596977172570	6
0.057500000000000	-0.517577569924692	6
0.060000000000000	-0.518594320198086	6
0.062500000000000	-0.519646226994182	6
0.065000000000000	-0.520732299700361	6
0.067500000000000	-0.521851540399065	8
0.070000000000000	-0.523002970585732	8
0.072500000000000	-0.524185613501119	8
0.075000000000000	-0.525394524419775	8
0.077500000000000	-0.526635831035882	8
0.080000000000000	-0.527905048979336	8
0.082500000000000	-0.529201008073522	8
0.085000000000000	-0.530522468163498	8
0.087500000000000	-0.531868099216060	8
0.090000000000000	-0.533236458962569	8
0.092500000000000	-0.534627193231824	8
0.095000000000000	-0.536034617277631	8
0.097500000000000	-0.537461025543428	8
0.100000000000000	-0.538905131108765	8
0.102500000000000	-0.540365632557938	8
0.105000000000000	-0.541841215269784	8
0.107500000000000	-0.543330553034659	8
0.110000000000000	-0.544832309815215	8
0.112500000000000	-0.546345141467157	8
0.115000000000000	-0.547867697372284	9
0.117500000000000	-0.549396162444562	9
0.120000000000000	-0.550932761155524	9
0.122500000000000	-0.552474997637612	9
0.125000000000000	-0.554021490598414	9
0.127500000000000	-0.555570863027905	9
0.130000000000000	-0.557121744145759	9
0.132500000000000	-0.558672770793403	9
